sim_time,node,is_attacker,f1_pkt_rate,f2_mean_rate,f3_burst_ratio,f4_rate_change,f5_rate_trend,f6_flow_duration,f7_activity_ratio,f8_cell_zscore,f9_consecutive,f10_peak_rate
228.0,attacker[1],1,0.015,0.015,0.05,0.005,0.497917,0.756667,1.0,0.052422,1.0,0.029
228.0,attacker[2],1,0.026,0.0183,0.071038,0.015,0.499583,0.756667,1.0,0.436852,1.0,0.026
229.0,ue[0],0,0.008,0.0109,0.036697,0.001,0.498583,0.76,1.0,0.0,1.0,0.018
229.0,ue[1],0,0.008,0.0102,0.039216,0.001,0.49875,0.76,1.0,0.0,1.0,0.022
229.0,ue[2],0,0.017,0.0101,0.084158,0.009,0.500583,0.76,1.0,0.143839,1.0,0.018
229.0,ue[3],0,0.011,0.011,0.05,0.001,0.50025,0.76,1.0,0.0,1.0,0.018
229.0,ue[4],0,0.01,0.0085,0.058824,0.003,0.501583,0.76,1.0,0.0,1.0,0.019
229.0,attacker[0],1,0.022,0.0172,0.063953,0.004,0.501833,0.76,1.0,0.335624,1.0,0.027
229.0,attacker[1],1,0.02,0.0159,0.062893,0.005,0.502083,0.76,1.0,0.25891,1.0,0.029
229.0,attacker[2],1,0.01,0.0165,0.030303,0.004,0.496167,0.76,1.0,0.0,1.0,0.026
230.0,ue[0],0,0.014,0.0117,0.059829,0.006,0.499333,0.763333,1.0,0.071657,1.0,0.018
230.0,ue[1],0,0.006,0.0097,0.030928,0.002,0.498,0.763333,1.0,0.0,1.0,0.022
230.0,ue[2],0,0.007,0.0096,0.036458,0.01,0.501333,0.763333,1.0,0.0,1.0,0.018
230.0,ue[3],0,0.002,0.01,0.01,0.009,0.498917,0.763333,1.0,0.0,1.0,0.018
230.0,ue[4],0,0.009,0.0083,0.054217,0.001,0.499583,0.763333,1.0,0.0,1.0,0.019
230.0,attacker[0],1,0.017,0.0171,0.049708,0.005,0.50125,0.763333,1.0,0.167199,1.0,0.027
230.0,attacker[1],1,0.018,0.0163,0.055215,0.002,0.5025,0.763333,1.0,0.199047,1.0,0.029
230.0,attacker[2],1,0.021,0.017,0.061765,0.011,0.49925,0.763333,1.0,0.294589,1.0,0.026
231.0,ue[0],0,0.007,0.0109,0.03211,0.007,0.500083,0.766667,1.0,0.0,1.0,0.018
231.0,ue[1],0,0.008,0.0093,0.043011,0.002,0.498833,0.766667,1.0,0.0,1.0,0.022
231.0,ue[2],0,0.01,0.0099,0.050505,0.003,0.49825,0.766667,1.0,0.0,1.0,0.018
231.0,ue[3],0,0.009,0.0099,0.045455,0.007,0.49775,0.766667,1.0,0.0,1.0,0.018
231.0,ue[4],0,0.009,0.0083,0.054217,0.0,0.499667,0.766667,1.0,0.0,1.0,0.019
231.0,attacker[0],1,0.019,0.0173,0.054913,0.002,0.5,0.766667,1.0,0.415636,1.0,0.027
231.0,attacker[1],1,0.015,0.0161,0.046584,0.003,0.50075,0.766667,1.0,0.204519,1.0,0.029
231.0,attacker[2],1,0.012,0.0167,0.035928,0.009,0.499917,0.766667,1.0,0.046182,1.0,0.026
232.0,ue[0],0,0.012,0.0115,0.052174,0.005,0.499583,0.77,1.0,0.022547,1.0,0.018
232.0,ue[1],0,0.004,0.0086,0.023256,0.004,0.499167,0.77,1.0,0.0,1.0,0.022
232.0,ue[2],0,0.01,0.0099,0.050505,0.0,0.499667,0.77,1.0,0.0,1.0,0.018
232.0,ue[3],0,0.008,0.0101,0.039604,0.001,0.500417,0.77,1.0,0.0,1.0,0.018
232.0,ue[4],0,0.004,0.0081,0.024691,0.005,0.497917,0.77,1.0,0.0,1.0,0.019
232.0,attacker[0],1,0.018,0.0179,0.050279,0.001,0.49975,0.77,1.0,0.239003,1.0,0.027
232.0,attacker[1],1,0.019,0.016,0.059375,0.004,0.499667,0.77,1.0,0.275079,1.0,0.029
232.0,attacker[2],1,0.016,0.0168,0.047619,0.004,0.4995,0.77,1.0,0.166851,1.0,0.026
233.0,ue[0],0,0.012,0.0111,0.054054,0.0,0.501167,0.773333,1.0,0.0,1.0,0.018
233.0,ue[1],0,0.011,0.0087,0.063218,0.007,0.500083,0.773333,1.0,0.0,1.0,0.022
233.0,ue[2],0,0.019,0.0111,0.085586,0.009,0.501583,0.773333,1.0,0.260846,1.0,0.019
233.0,ue[3],0,0.014,0.0102,0.068627,0.006,0.501833,0.773333,1.0,0.018199,1.0,0.018
233.0,ue[4],0,0.007,0.008,0.04375,0.003,0.498083,0.773333,1.0,0.0,1.0,0.019
233.0,attacker[0],1,0.01,0.0169,0.029586,0.008,0.497333,0.773333,1.0,0.0,1.0,0.027
233.0,attacker[1],1,0.017,0.0164,0.051829,0.002,0.500167,0.773333,1.0,0.163787,1.0,0.029
233.0,attacker[2],1,0.019,0.0169,0.056213,0.003,0.501583,0.773333,1.0,0.260846,1.0,0.026
234.0,ue[0],0,0.01,0.0106,0.04717,0.002,0.5,0.776667,1.0,0.0,1.0,0.018
234.0,ue[1],0,0.009,0.0088,0.051136,0.002,0.502,0.776667,1.0,0.0,1.0,0.022
234.0,ue[2],0,0.006,0.0111,0.027027,0.013,0.50175,0.776667,1.0,0.0,1.0,0.019
234.0,ue[3],0,0.014,0.0098,0.071429,0.0,0.503833,0.776667,1.0,0.103507,1.0,0.018
234.0,ue[4],0,0.008,0.0085,0.047059,0.001,0.500083,0.776667,1.0,0.0,1.0,0.019
234.0,attacker[0],1,0.019,0.0172,0.055233,0.009,0.49825,0.776667,1.0,0.347052,1.0,0.027
234.0,attacker[1],1,0.013,0.0157,0.041401,0.004,0.498833,0.776667,1.0,0.054798,1.0,0.029
234.0,attacker[2],1,0.016,0.0167,0.047904,0.003,0.500583,0.776667,1.0,0.200925,1.0,0.026
235.0,ue[0],0,0.01,0.011,0.045455,0.0,0.499833,0.78,1.0,0.0,1.0,0.018
235.0,ue[1],0,0.018,0.0097,0.092784,0.009,0.502917,0.78,1.0,0.070711,1.0,0.022
235.0,ue[2],0,0.02,0.0117,0.08547,0.014,0.5,0.78,1.0,0.127279,1.0,0.02
235.0,ue[3],0,0.006,0.009,0.033333,0.008,0.499833,0.78,1.0,0.0,1.0,0.018
235.0,ue[4],0,0.009,0.0087,0.051724,0.001,0.500917,0.78,1.0,0.0,1.0,0.019
235.0,attacker[0],1,0.015,0.0171,0.04386,0.004,0.500667,0.78,1.0,0.0,1.0,0.027
235.0,attacker[1],1,0.016,0.016,0.05,0.003,0.49875,0.78,1.0,0.014142,1.0,0.029
235.0,attacker[2],1,0.03,0.0175,0.085714,0.014,0.503667,0.78,1.0,0.410122,1.0,0.03
236.0,ue[0],0,0.01,0.0106,0.04717,0.0,0.499333,0.783333,1.0,0.0,1.0,0.018
236.0,ue[1],0,0.007,0.0091,0.038462,0.011,0.50225,0.783333,1.0,0.0,1.0,0.022
236.0,ue[2],0,0.014,0.0122,0.057377,0.006,0.502667,0.783333,1.0,0.0045,1.0,0.02
236.0,ue[3],0,0.013,0.0096,0.067708,0.007,0.49875,0.783333,1.0,0.0,1.0,0.018
236.0,ue[4],0,0.008,0.0083,0.048193,0.001,0.501083,0.783333,1.0,0.0,1.0,0.019
236.0,attacker[0],1,0.023,0.0175,0.065714,0.008,0.501667,0.783333,1.0,0.328526,1.0,0.027
236.0,attacker[1],1,0.022,0.0165,0.066667,0.006,0.501333,0.783333,1.0,0.292523,1.0,0.029
236.0,attacker[2],1,0.014,0.0178,0.039326,0.016,0.5025,0.783333,1.0,0.0045,1.0,0.03
237.0,ue[0],0,0.009,0.0101,0.044554,0.001,0.499417,0.786667,1.0,0.0,1.0,0.018
237.0,ue[1],0,0.01,0.009,0.055556,0.003,0.497917,0.786667,1.0,0.0,1.0,0.022
237.0,ue[2],0,0.009,0.012,0.0375,0.005,0.49825,0.786667,1.0,0.0,1.0,0.02
237.0,ue[3],0,0.009,0.0096,0.046875,0.004,0.499833,0.786667,1.0,0.0,1.0,0.018
237.0,ue[4],0,0.009,0.0086,0.052326,0.001,0.50025,0.786667,1.0,0.0,1.0,0.019
237.0,attacker[0],1,0.013,0.0174,0.037356,0.01,0.501667,0.786667,1.0,0.055629,1.0,0.027
237.0,attacker[1],1,0.015,0.017,0.044118,0.007,0.501583,0.786667,1.0,0.154524,1.0,0.029
237.0,attacker[2],1,0.021,0.0173,0.060694,0.007,0.497917,0.786667,1.0,0.451211,1.0,0.03
238.0,ue[0],0,0.007,0.0099,0.035354,0.002,0.499,0.79,1.0,0.0,1.0,0.018
238.0,ue[1],0,0.01,0.0091,0.054945,0.0,0.499333,0.79,1.0,0.0,1.0,0.022
238.0,ue[2],0,0.013,0.0125,0.052,0.004,0.498833,0.79,1.0,0.012149,1.0,0.02
238.0,ue[3],0,0.009,0.0095,0.047368,0.0,0.499,0.79,1.0,0.0,1.0,0.018
238.0,ue[4],0,0.012,0.0085,0.070588,0.003,0.501083,0.79,1.0,0.0,1.0,0.019
238.0,attacker[0],1,0.014,0.017,0.041176,0.001,0.49725,0.79,1.0,0.060746,1.0,0.027
238.0,attacker[1],1,0.016,0.0171,0.046784,0.001,0.49925,0.79,1.0,0.157939,1.0,0.029
238.0,attacker[2],1,0.021,0.018,0.058333,0.0,0.5005,0.79,1.0,0.400921,1.0,0.03
239.0,ue[0],0,0.014,0.0105,0.066667,0.007,0.500417,0.793333,1.0,0.059628,1.0,0.018
239.0,ue[1],0,0.012,0.0095,0.063158,0.002,0.499667,0.793333,1.0,0.0,1.0,0.022
239.0,ue[2],0,0.012,0.012,0.05,0.001,0.499083,0.793333,1.0,0.0,1.0,0.02
239.0,ue[3],0,0.008,0.0092,0.043478,0.001,0.499583,0.793333,1.0,0.0,1.0,0.018
239.0,ue[4],0,0.009,0.0084,0.053571,0.003,0.500917,0.793333,1.0,0.0,1.0,0.019
239.0,attacker[0],1,0.016,0.0164,0.04878,0.002,0.499,0.793333,1.0,0.178885,1.0,0.027
239.0,attacker[1],1,0.019,0.017,0.055882,0.003,0.499917,0.793333,1.0,0.357771,1.0,0.029
239.0,attacker[2],1,0.014,0.0184,0.038043,0.007,0.497917,0.793333,1.0,0.059628,1.0,0.03
240.0,ue[0],0,0.011,0.0102,0.053922,0.003,0.501917,0.796667,1.0,0.0,1.0,0.018
240.0,ue[1],0,0.008,0.0097,0.041237,0.004,0.5005,0.796667,1.0,0.0,1.0,0.022
240.0,ue[2],0,0.006,0.0119,0.02521,0.006,0.4985,0.796667,1.0,0.0,1.0,0.02
240.0,ue[3],0,0.013,0.0103,0.063107,0.005,0.500083,0.796667,1.0,0.0,1.0,0.018
240.0,ue[4],0,0.015,0.009,0.083333,0.006,0.501167,0.796667,1.0,0.031761,1.0,0.019
240.0,attacker[0],1,0.024,0.0171,0.070175,0.008,0.501667,0.796667,1.0,0.358443,1.0,0.027
240.0,attacker[1],1,0.018,0.017,0.052941,0.001,0.500417,0.796667,1.0,0.140655,1.0,0.029
240.0,attacker[2],1,0.018,0.0181,0.049724,0.004,0.498667,0.796667,1.0,0.140655,1.0,0.03
241.0,ue[0],0,0.009,0.0104,0.043269,0.002,0.5,0.8,1.0,0.0,1.0,0.018
241.0,ue[1],0,0.005,0.0094,0.026596,0.003,0.497917,0.8,1.0,0.0,1.0,0.022
241.0,ue[2],0,0.011,0.012,0.045833,0.005,0.498583,0.8,1.0,0.0,1.0,0.02
241.0,ue[3],0,0.01,0.0104,0.048077,0.003,0.501417,0.8,1.0,0.0,1.0,0.018
241.0,ue[4],0,0.013,0.0094,0.069149,0.002,0.502,0.8,1.0,0.122577,1.0,0.019
241.0,attacker[0],1,0.016,0.0168,0.047619,0.008,0.502833,0.8,1.0,0.318699,1.0,0.027
241.0,attacker[1],1,0.013,0.0168,0.03869,0.005,0.499417,0.8,1.0,0.122577,1.0,0.029
241.0,attacker[2],1,0.012,0.0181,0.033149,0.006,0.498167,0.8,1.0,0.057202,1.0,0.03
242.0,ue[0],0,0.009,0.0101,0.044554,0.0,0.499167,0.803333,1.0,0.0,1.0,0.018
242.0,ue[1],0,0.012,0.0102,0.058824,0.007,0.49925,0.803333,1.0,0.057884,1.0,0.022
242.0,ue[2],0,0.015,0.0125,0.06,0.004,0.501333,0.803333,1.0,0.212242,1.0,0.02
242.0,ue[3],0,0.004,0.01,0.02,0.006,0.4985,0.803333,1.0,0.0,1.0,0.018
242.0,ue[4],0,0.006,0.0096,0.03125,0.007,0.49875,0.803333,1.0,0.0,1.0,0.019
242.0,attacker[0],1,0.014,0.0164,0.042683,0.002,0.4985,0.803333,1.0,0.160789,1.0,0.027
242.0,attacker[1],1,0.012,0.0161,0.037267,0.001,0.497417,0.803333,1.0,0.057884,1.0,0.029
242.0,attacker[2],1,0.015,0.018,0.041667,0.003,0.497917,0.803333,1.0,0.212242,1.0,0.03
243.0,ue[0],0,0.011,0.01,0.055,0.002,0.499333,0.806667,1.0,0.0,1.0,0.018
243.0,ue[1],0,0.015,0.0106,0.070755,0.003,0.502583,0.806667,1.0,0.208514,1.0,0.022
243.0,ue[2],0,0.005,0.0111,0.022523,0.01,0.500167,0.806667,1.0,0.0,1.0,0.02
243.0,ue[3],0,0.007,0.0093,0.037634,0.003,0.497583,0.806667,1.0,0.0,1.0,0.018
243.0,ue[4],0,0.01,0.0099,0.050505,0.004,0.497833,0.806667,1.0,0.0,1.0,0.019
243.0,attacker[0],1,0.014,0.0168,0.041667,0.0,0.497667,0.806667,1.0,0.152911,1.0,0.027
243.0,attacker[1],1,0.016,0.016,0.05,0.004,0.498667,0.806667,1.0,0.264118,1.0,0.029
243.0,attacker[2],1,0.012,0.0173,0.034682,0.003,0.499417,0.806667,1.0,0.041703,1.0,0.03
244.0,ue[0],0,0.015,0.0105,0.071429,0.004,0.501667,0.81,1.0,0.07316,1.0,0.018
244.0,ue[1],0,0.014,0.0111,0.063063,0.001,0.503083,0.81,1.0,0.028138,1.0,0.022
244.0,ue[2],0,0.011,0.0116,0.047414,0.006,0.498667,0.81,1.0,0.0,1.0,0.02
244.0,ue[3],0,0.013,0.0092,0.070652,0.006,0.5005,0.81,1.0,0.0,1.0,0.018
244.0,ue[4],0,0.01,0.0101,0.049505,0.0,0.499333,0.81,1.0,0.0,1.0,0.019
244.0,attacker[0],1,0.024,0.0173,0.069364,0.01,0.5005,0.81,1.0,0.478352,1.0,0.027
244.0,attacker[1],1,0.009,0.0156,0.028846,0.007,0.499083,0.81,1.0,0.0,1.0,0.029
244.0,attacker[2],1,0.011,0.0168,0.032738,0.001,0.49825,0.81,1.0,0.0,1.0,0.03
245.0,ue[0],0,0.014,0.0109,0.06422,0.001,0.502417,0.813333,1.0,0.035921,1.0,0.018
245.0,ue[1],0,0.014,0.0107,0.065421,0.0,0.501667,0.813333,1.0,0.035921,1.0,0.022
245.0,ue[2],0,0.009,0.0105,0.042857,0.002,0.499833,0.813333,1.0,0.0,1.0,0.02
245.0,ue[3],0,0.009,0.0095,0.047368,0.004,0.502,0.813333,1.0,0.0,1.0,0.018
245.0,ue[4],0,0.008,0.01,0.04,0.002,0.499667,0.813333,1.0,0.0,1.0,0.019
245.0,attacker[0],1,0.017,0.0175,0.048571,0.007,0.502917,0.813333,1.0,0.179605,1.0,0.027
245.0,attacker[1],1,0.021,0.0161,0.065217,0.012,0.500667,0.813333,1.0,0.371184,1.0,0.029
245.0,attacker[2],1,0.014,0.0152,0.046053,0.003,0.49975,0.813333,1.0,0.035921,1.0,0.03
246.0,ue[0],0,0.01,0.0109,0.045872,0.004,0.500167,0.816667,1.0,0.0,1.0,0.018
246.0,ue[1],0,0.011,0.0111,0.04955,0.003,0.499417,0.816667,1.0,0.0,1.0,0.022
246.0,ue[2],0,0.011,0.0102,0.053922,0.002,0.499833,0.816667,1.0,0.0,1.0,0.02
246.0,ue[3],0,0.011,0.0093,0.05914,0.002,0.501,0.816667,1.0,0.0,1.0,0.018
246.0,ue[4],0,0.008,0.01,0.04,0.0,0.499667,0.816667,1.0,0.0,1.0,0.019
246.0,attacker[0],1,0.02,0.0172,0.05814,0.003,0.500583,0.816667,1.0,0.388397,1.0,0.027
246.0,attacker[1],1,0.017,0.0156,0.054487,0.004,0.503333,0.816667,1.0,0.227681,1.0,0.029
246.0,attacker[2],1,0.014,0.0152,0.046053,0.0,0.500667,0.816667,1.0,0.066965,1.0,0.03
247.0,ue[0],0,0.008,0.0108,0.037037,0.002,0.497833,0.82,1.0,0.0,1.0,0.018
247.0,ue[1],0,0.003,0.0104,0.014423,0.008,0.496333,0.82,1.0,0.0,1.0,0.022
247.0,ue[2],0,0.012,0.0105,0.057143,0.001,0.501583,0.82,1.0,0.024884,1.0,0.02
247.0,ue[3],0,0.008,0.0092,0.043478,0.003,0.499917,0.82,1.0,0.0,1.0,0.018
247.0,ue[4],0,0.009,0.01,0.045,0.001,0.499583,0.82,1.0,0.0,1.0,0.019
247.0,attacker[0],1,0.019,0.0178,0.053371,0.001,0.500583,0.82,1.0,0.30358,1.0,0.027
247.0,attacker[1],1,0.017,0.0158,0.053797,0.0,0.500833,0.82,1.0,0.223953,1.0,0.029
247.0,attacker[2],1,0.015,0.0146,0.05137,0.001,0.501083,0.82,1.0,0.144325,1.0,0.03
248.0,ue[0],0,0.011,0.0112,0.049107,0.003,0.49825,0.823333,1.0,0.0,1.0,0.018
248.0,ue[1],0,0.011,0.0105,0.052381,0.008,0.497,0.823333,1.0,0.0,1.0,0.022
248.0,ue[2],0,0.013,0.0105,0.061905,0.001,0.501083,0.823333,1.0,0.0,1.0,0.02
248.0,ue[3],0,0.011,0.0094,0.058511,0.003,0.49925,0.823333,1.0,0.0,1.0,0.018
248.0,ue[4],0,0.012,0.01,0.06,0.003,0.500917,0.823333,1.0,0.0,1.0,0.019
248.0,attacker[0],1,0.016,0.018,0.044444,0.003,0.498583,0.823333,1.0,0.154919,1.0,0.027
248.0,attacker[1],1,0.018,0.016,0.05625,0.001,0.500917,0.823333,1.0,0.292625,1.0,0.029
248.0,attacker[2],1,0.018,0.0143,0.062937,0.003,0.50175,0.823333,1.0,0.292625,1.0,0.03
249.0,ue[0],0,0.013,0.0111,0.058559,0.002,0.500667,0.826667,1.0,0.131685,1.0,0.018
249.0,ue[1],0,0.009,0.0102,0.044118,0.002,0.500333,0.826667,1.0,0.0,1.0,0.022
249.0,ue[2],0,0.012,0.0105,0.057143,0.001,0.500917,0.826667,1.0,0.061453,1.0,0.02
249.0,ue[3],0,0.009,0.0095,0.047368,0.002,0.500333,0.826667,1.0,0.0,1.0,0.018
249.0,ue[4],0,0.009,0.01,0.045,0.003,0.501083,0.826667,1.0,0.0,1.0,0.019
249.0,attacker[0],1,0.007,0.0171,0.020468,0.009,0.496417,0.826667,1.0,0.0,1.0,0.027
249.0,attacker[1],1,0.015,0.0156,0.048077,0.003,0.499083,0.826667,1.0,0.27215,1.0,0.029
249.0,attacker[2],1,0.015,0.0144,0.052083,0.003,0.501083,0.826667,1.0,0.27215,1.0,0.03
250.0,ue[0],0,0.009,0.0109,0.041284,0.004,0.500667,0.83,1.0,0.0,1.0,0.018
250.0,ue[1],0,0.009,0.0103,0.043689,0.0,0.500333,0.83,1.0,0.0,1.0,0.022
250.0,ue[2],0,0.008,0.0107,0.037383,0.004,0.499,0.83,1.0,0.0,1.0,0.02
250.0,ue[3],0,0.015,0.0097,0.07732,0.006,0.501,0.83,1.0,0.131314,1.0,0.018
250.0,ue[4],0,0.009,0.0094,0.047872,0.0,0.499667,0.83,1.0,0.0,1.0,0.019
250.0,attacker[0],1,0.015,0.0162,0.046296,0.008,0.496333,0.83,1.0,0.131314,1.0,0.027
250.0,attacker[1],1,0.014,0.0152,0.046053,0.001,0.498583,0.83,1.0,0.08129,1.0,0.029
250.0,attacker[2],1,0.02,0.0146,0.068493,0.005,0.500917,0.83,1.0,0.381436,1.0,0.03
251.0,ue[0],0,0.006,0.0106,0.028302,0.003,0.498417,0.833333,1.0,0.0,1.0,0.018
251.0,ue[1],0,0.013,0.0111,0.058559,0.004,0.501667,0.833333,1.0,0.019066,1.0,0.022
251.0,ue[2],0,0.007,0.0103,0.033981,0.001,0.497583,0.833333,1.0,0.0,1.0,0.02
251.0,ue[3],0,0.009,0.0096,0.046875,0.006,0.501333,0.833333,1.0,0.0,1.0,0.018
251.0,ue[4],0,0.005,0.0086,0.02907,0.004,0.4985,0.833333,1.0,0.0,1.0,0.019
251.0,attacker[0],1,0.022,0.0168,0.065476,0.007,0.50225,0.833333,1.0,0.293613,1.0,0.027
251.0,attacker[1],1,0.023,0.0162,0.070988,0.009,0.500917,0.833333,1.0,0.324118,1.0,0.029
251.0,attacker[2],1,0.014,0.0148,0.047297,0.006,0.5005,0.833333,1.0,0.049571,1.0,0.03
252.0,ue[0],0,0.006,0.0103,0.029126,0.0,0.4975,0.836667,1.0,0.0,1.0,0.018
252.0,ue[1],0,0.005,0.0104,0.024038,0.008,0.499667,0.836667,1.0,0.0,1.0,0.022
252.0,ue[2],0,0.01,0.0098,0.05102,0.003,0.49875,0.836667,1.0,0.0,1.0,0.02
252.0,ue[3],0,0.016,0.0108,0.074074,0.007,0.500417,0.836667,1.0,0.163233,1.0,0.018
252.0,ue[4],0,0.006,0.0086,0.034884,0.001,0.49775,0.836667,1.0,0.0,1.0,0.019
252.0,attacker[0],1,0.013,0.0167,0.038922,0.009,0.502417,0.836667,1.0,0.051302,1.0,0.027
252.0,attacker[1],1,0.017,0.0167,0.050898,0.006,0.502167,0.836667,1.0,0.200543,1.0,0.029
252.0,attacker[2],1,0.02,0.0153,0.065359,0.006,0.499667,0.836667,1.0,0.312474,1.0,0.03
253.0,ue[0],0,0.01,0.0102,0.04902,0.004,0.499333,0.84,1.0,0.0,1.0,0.018
253.0,ue[1],0,0.009,0.0098,0.045918,0.004,0.498333,0.84,1.0,0.0,1.0,0.022
253.0,ue[2],0,0.009,0.0102,0.044118,0.001,0.50025,0.84,1.0,0.0,1.0,0.02
253.0,ue[3],0,0.009,0.011,0.040909,0.007,0.50075,0.84,1.0,0.0,1.0,0.018
253.0,ue[4],0,0.008,0.0084,0.047619,0.002,0.499667,0.84,1.0,0.0,1.0,0.019
253.0,attacker[0],1,0.021,0.0174,0.060345,0.008,0.501167,0.84,1.0,0.371521,1.0,0.027
253.0,attacker[1],1,0.019,0.017,0.055882,0.002,0.500333,0.84,1.0,0.286602,1.0,0.029
253.0,attacker[2],1,0.013,0.0154,0.042208,0.007,0.500083,0.84,1.0,0.031845,1.0,0.03
254.0,ue[0],0,0.014,0.0101,0.069307,0.004,0.5025,0.843333,1.0,0.141716,1.0,0.018
254.0,ue[1],0,0.01,0.0094,0.053191,0.001,0.50025,0.843333,1.0,0.0,1.0,0.022
254.0,ue[2],0,0.007,0.0098,0.035714,0.002,0.499833,0.843333,1.0,0.0,1.0,0.02
254.0,ue[3],0,0.01,0.0107,0.046729,0.001,0.498083,0.843333,1.0,0.0,1.0,0.018
254.0,ue[4],0,0.01,0.0084,0.059524,0.002,0.501167,0.843333,1.0,0.0,1.0,0.019
254.0,attacker[0],1,0.012,0.0162,0.037037,0.009,0.499917,0.843333,1.0,0.022376,1.0,0.027
254.0,attacker[1],1,0.019,0.018,0.052778,0.0,0.5005,0.843333,1.0,0.440066,1.0,0.029
254.0,attacker[2],1,0.011,0.0154,0.035714,0.002,0.497,0.843333,1.0,0.0,1.0,0.03
255.0,ue[0],0,0.013,0.01,0.065,0.001,0.503083,0.846667,1.0,0.0,1.0,0.018
255.0,ue[1],0,0.008,0.0088,0.045455,0.002,0.5,0.846667,1.0,0.0,1.0,0.022
255.0,ue[2],0,0.008,0.0097,0.041237,0.001,0.499417,0.846667,1.0,0.0,1.0,0.02
255.0,ue[3],0,0.014,0.0112,0.0625,0.004,0.500333,0.846667,1.0,0.045785,1.0,0.018
255.0,ue[4],0,0.013,0.0089,0.073034,0.003,0.502583,0.846667,1.0,0.0,1.0,0.019
255.0,attacker[0],1,0.017,0.0162,0.052469,0.005,0.497917,0.846667,1.0,0.202762,1.0,0.027
255.0,attacker[1],1,0.02,0.0179,0.055866,0.001,0.499917,0.846667,1.0,0.359738,1.0,0.029
255.0,attacker[2],1,0.012,0.0152,0.039474,0.001,0.497917,0.846667,1.0,0.0,1.0,0.03
256.0,ue[0],0,0.013,0.0103,0.063107,0.0,0.5015,0.85,1.0,0.126387,1.0,0.018
256.0,ue[1],0,0.007,0.0084,0.041667,0.001,0.49975,0.85,1.0,0.0,1.0,0.022
256.0,ue[2],0,0.005,0.0091,0.027473,0.003,0.498917,0.85,1.0,0.0,1.0,0.02
256.0,ue[3],0,0.006,0.0107,0.028037,0.008,0.499167,0.85,1.0,0.0,1.0,0.018
256.0,ue[4],0,0.007,0.0088,0.039773,0.006,0.501,0.85,1.0,0.0,1.0,0.019
256.0,attacker[0],1,0.018,0.016,0.05625,0.001,0.501083,0.85,1.0,0.356181,1.0,0.027
256.0,attacker[1],1,0.014,0.0176,0.039773,0.006,0.499333,0.85,1.0,0.172345,1.0,0.029
256.0,attacker[2],1,0.012,0.015,0.04,0.0,0.498667,0.85,1.0,0.080428,1.0,0.03
257.0,ue[0],0,0.016,0.0111,0.072072,0.003,0.501083,0.853333,1.0,0.17056,1.0,0.018
257.0,ue[1],0,0.009,0.009,0.05,0.002,0.4995,0.853333,1.0,0.0,1.0,0.022
257.0,ue[2],0,0.014,0.0093,0.075269,0.009,0.50075,0.853333,1.0,0.0,1.0,0.02
257.0,ue[3],0,0.012,0.0111,0.054054,0.006,0.499,0.853333,1.0,0.0,1.0,0.018
257.0,ue[4],0,0.014,0.0093,0.075269,0.007,0.500083,0.853333,1.0,0.0,1.0,0.019
257.0,attacker[0],1,0.015,0.0156,0.048077,0.003,0.499917,0.853333,1.0,0.08528,1.0,0.027
257.0,attacker[1],1,0.015,0.0174,0.043103,0.001,0.497583,0.853333,1.0,0.08528,1.0,0.029
257.0,attacker[2],1,0.017,0.0152,0.055921,0.005,0.50125,0.853333,1.0,0.255841,1.0,0.03
258.0,ue[0],0,0.009,0.0109,0.041284,0.007,0.499583,0.856667,1.0,0.0,1.0,0.018
258.0,ue[1],0,0.006,0.0085,0.035294,0.003,0.499583,0.856667,1.0,0.0,1.0,0.022
258.0,ue[2],0,0.013,0.0093,0.069892,0.001,0.503417,0.856667,1.0,0.0254,1.0,0.02
258.0,ue[3],0,0.011,0.0111,0.04955,0.001,0.50075,0.856667,1.0,0.0,1.0,0.018
258.0,ue[4],0,0.011,0.0092,0.059783,0.003,0.50125,0.856667,1.0,0.0,1.0,0.019
258.0,attacker[0],1,0.014,0.0154,0.045455,0.001,0.499417,0.856667,1.0,0.0762,1.0,0.027
258.0,attacker[1],1,0.017,0.0173,0.049133,0.002,0.499167,0.856667,1.0,0.2286,1.0,0.029
258.0,attacker[2],1,0.019,0.0153,0.062092,0.002,0.503167,0.856667,1.0,0.3302,1.0,0.03
259.0,ue[0],0,0.01,0.0106,0.04717,0.001,0.49775,0.86,1.0,0.0,1.0,0.018
259.0,ue[1],0,0.018,0.0094,0.095745,0.012,0.502,0.86,1.0,0.318906,1.0,0.022
259.0,ue[2],0,0.008,0.0089,0.044944,0.005,0.50075,0.86,1.0,0.0,1.0,0.02
259.0,ue[3],0,0.006,0.0108,0.027778,0.005,0.498917,0.86,1.0,0.0,1.0,0.018
259.0,ue[4],0,0.014,0.0097,0.072165,0.003,0.500583,0.86,1.0,0.118808,1.0,0.019
259.0,attacker[0],1,0.013,0.016,0.040625,0.001,0.498417,0.86,1.0,0.068784,1.0,0.027
259.0,attacker[1],1,0.008,0.0166,0.024096,0.009,0.498083,0.86,1.0,0.0,1.0,0.029
259.0,attacker[2],1,0.016,0.0154,0.051948,0.003,0.501917,0.86,1.0,0.218857,1.0,0.03
260.0,ue[0],0,0.015,0.0112,0.066964,0.005,0.499917,0.863333,1.0,0.102854,1.0,0.018
